Frame,X,Y
2227,,
2228,840,541
2229,842,540
2230,927,591
2231,,
2232,1166,530
2233,1165,528
2234,927,578
2235,,
2236,855,541
2237,,
2238,,
2239,1047,624
2240,,
2241,,
2242,,
2243,864,541
2244,868,543
2245,1497,526
2246,,
2247,,
2248,,
2249,,
2250,,
2251,,
2252,,
2253,860,590
2254,,
2255,884,647
2256,,
2257,,
2258,1024,549
2259,,
2260,,
2261,,
2262,,
2263,,
2264,,
2265,,
2266,,
2267,,
2268,,
2269,,
2270,,
2271,,
2272,,
2273,,
2274,,
2275,861,541
2276,,
2277,,
2278,872,536
2279,871,538
2280,,
2281,,
2282,,
2283,,
2284,985,556
2285,875,544
2286,881,540
2287,876,539
2288,871,544
2289,1138,525
2290,870,543
2291,868,544
2292,,
2293,,
2294,867,545
2295,867,547
2296,,
2297,,
2298,,
2299,,
2300,1133,542
2301,,
2302,864,541
2303,,
2304,1435,550
2305,1129,526
2306,1474,546
2307,,
2308,1129,525
2309,1129,526
2310,,
2311,855,540
2312,,
2313,860,917
2314,,
2315,,
2316,,
2317,,
2318,,
2319,,
2320,,
2321,861,540
2322,,
2323,,
2324,,
2325,,
2326,,
2327,,
2328,956,586
2329,,
2330,,
2331,,
2332,,
2333,,
2334,,
2335,,
2336,,
2337,,
2338,,
2339,,
2340,,
2341,,
2342,,
2343,,
2344,,
2345,1050,719
2346,,
2347,,
2348,,
2349,,
2350,1028,724
2351,1027,708
2352,1024,697
2353,1022,686
2354,833,542
2355,,
2356,,
2357,,
2358,1012,691
2359,1008,714
2360,1005,744
2361,,
2362,,
2363,,
2364,996,742
2365,991,727
2366,990,714
2367,987,700
2368,986,689
2369,,
2370,988,726
2371,993,758
2372,,
2373,,
2374,,
2375,,
2376,959,542
2377,,
2378,958,540
2379,,
2380,,
2381,,
2382,,
2383,,
2384,1074,525
2385,1073,524
2386,1072,525
2387,,
2388,,
2389,1068,525
2390,,
2391,,
2392,,
2393,,
2394,,
2395,,
2396,1063,524
2397,,
2398,,
2399,,
2400,,
2401,,
2402,,
2403,,
2404,,
2405,1050,525
2406,,
2407,,
2408,920,998
2409,,
2410,,
2411,,
2412,1354,525
2413,,
2414,,
2415,,
2416,,
2417,1348,526
2418,,
2419,1344,528
2420,,
2421,1335,525
2422,,
2423,,
2424,,
2425,866,542
2426,1031,527
2427,,
2428,1008,639
2429,1014,642
2430,1020,649
2431,1023,660
2432,1027,526
2433,1037,688
2434,,
2435,,
2436,1020,523
2437,1027,663
2438,1012,625
2439,1000,599
2440,991,574
2441,983,560
2442,833,538
2443,,
2444,,
2445,955,514
2446,949,508
2447,948,505
2448,943,501
2449,940,499
2450,938,500
2451,,
2452,615,805
2453,931,502
2454,927,504
2455,927,508
2456,924,508
2457,922,511
2458,919,514
2459,919,517
2460,,
2461,917,532
2462,,
2463,,
2464,,
2465,,
2466,599,818
2467,1276,528
2468,,
2469,,
2470,,
2471,,
2472,,
2473,1272,528
2474,1368,530
2475,1366,529
2476,914,563
2477,909,561
2478,909,559
2479,910,556
2480,908,553
2481,909,550
2482,908,548
2483,907,544
2484,,
2485,,
2486,,
2487,,
2488,,
2489,,
2490,,
2491,912,558
2492,,
2493,,
2494,904,541
2495,904,535
2496,901,529
2497,903,523
2498,900,520
2499,899,515
2500,898,510
2501,897,505
2502,897,504
2503,895,502
2504,893,503
2505,893,501
2506,891,501
2507,889,502
2508,889,504
2509,1262,527
2510,886,509
2511,883,514
2512,880,522
2513,877,531
2514,876,538
2515,874,550
2516,1071,533
2517,1073,535
2518,,
2519,,
2520,,
2521,853,670
2522,851,700
2523,,
2524,840,708
2525,838,694
2526,836,677
2527,832,664
2528,826,648
2529,822,639
2530,818,628
2531,812,620
2532,1054,528
2533,,
2534,,
2535,,
2536,985,468
2537,1015,450
2538,1041,433
2539,1060,423
2540,1080,412
2541,1096,406
2542,1113,400
2543,1123,397
2544,1134,396
2545,1144,397
2546,1153,396
2547,1160,400
2548,1168,402
2549,1174,408
2550,1182,409
2551,1186,412
2552,1191,418
2553,1195,424
2554,1200,430
2555,1204,435
2556,885,541
2557,1210,448
2558,1215,456
2559,1216,462
2560,1218,471
2561,1222,478
2562,1222,486
2563,1224,494
2564,1227,502
2565,1227,508
2566,1229,518
2567,1229,527
2568,1233,537
2569,1235,545
2570,1234,553
2571,1240,525
2572,1237,571
2573,1235,579
2574,,
2575,1238,577
2576,1240,572
2577,1244,565
2578,1243,559
2579,1243,551
2580,1244,545
2581,,
2582,1247,534
2583,1250,530
2584,1251,526
2585,,
2586,,
2587,1253,518
2588,,
2589,1257,516
2590,,
2591,,
2592,,
2593,1260,516
2594,,
2595,,
2596,1263,520
2597,,
2598,1264,523
2599,1264,525
2600,1265,527
2601,,
2602,,
2603,,
2604,,
2605,,
2606,,
2607,,
2608,,
2609,,
2610,1282,534
2611,1284,532
2612,,
2613,,
2614,,
2615,,
2616,,
2617,1299,528
2618,1302,528
2619,,
2620,,
2621,,
2622,,
2623,1315,537
2624,1318,540
2625,1319,543
2626,,
2627,,
2628,,
2629,,
2630,1336,562
2631,,
2632,,
2633,,
2634,,
2635,,
2636,1351,574
2637,,
2638,1354,565
2639,1357,563
2640,,
2641,,
2642,1362,556
2643,1365,555
2644,1368,555
2645,1370,554
2646,1371,553
2647,1373,554
2648,1378,553
2649,,
2650,1380,556
2651,1383,558
2652,1384,559
2653,1385,563
2654,1388,567
2655,1390,568
2656,1391,572
2657,1394,572
2658,,
2659,,
2660,,
2661,,
2662,,
2663,1239,612
2664,,
2665,,
2666,,
2667,,
2668,,
2669,,
2670,,
2671,,
2672,,
2673,,
2674,,
2675,,
2676,,
2677,,
2678,,
2679,,
2680,,
2681,,
2682,,
2683,,
2684,,
2685,,
2686,,
2687,,
2688,,
2689,,
2690,,
2691,,
2692,,
2693,,
2694,,
2695,,
2696,,
2697,,
2698,,
2699,,
2700,,
2701,,
2702,,
2703,,
2704,,
2705,,
2706,,
2707,1335,576
2708,,
2709,,
2710,,
2711,,
2712,,
2713,,
2714,,
2715,1272,536
2716,,
2717,,
2718,,
2719,,
2720,,
2721,,
2722,,
2723,1283,575
2724,,
2725,,
2726,,
2727,,
2728,,
2729,,
2730,,
2731,,
2732,,
2733,,
2734,,
2735,,
2736,,
2737,,
2738,,
2739,,
2740,,
2741,,
2742,,
2743,,
2744,,
2745,,
2746,,
2747,,
2748,,
2749,,
2750,,
2751,,
2752,,
2753,,
2754,,
2755,,
2756,,
2757,,
2758,940,910
2759,,
2760,931,909
2761,,
2762,,
2763,,
2764,,
2765,,
2766,,
2767,,
2768,,
2769,,
2770,,
2771,,
2772,,
2773,,
2774,,
2775,,
2776,,
2777,,
2778,,
2779,,
2780,,
2781,,
2782,,
2783,,
2784,,
2785,,
2786,,
2787,,
2788,,
2789,,
2790,,
2791,,
2792,,
2793,,
2794,,
2795,,
2796,,
2797,,
2798,,
2799,,
2800,,
2801,,
2802,,
2803,,
2804,,
2805,,
2806,,
2807,,
2808,,
2809,,
2810,,
2811,,
2812,,
2813,,
2814,,
2815,,
2816,,
2817,,
2818,,
2819,,
2820,,
2821,,
2822,,
2823,,
2824,,
2825,,
2826,,
2827,,
2828,,
2829,,
2830,,
2831,,
2832,,
2833,,
2834,,
2835,,
2836,,
2837,,
2838,,
2839,,
2840,1266,525
2841,,
2842,,
2843,,
2844,,
2845,,
2846,960,550
2847,957,550
2848,,
2849,,
2850,,
2851,,
2852,908,656
2853,1007,539
2854,,
2855,,
2856,,
2857,,
2858,918,522
2859,,
2860,,
2861,715,805
2862,970,495
2863,975,492
2864,976,490
2865,1066,540
2866,1069,538
2867,983,484
2868,988,481
2869,989,482
2870,,
2871,994,483
2872,,
2873,1000,490
2874,1108,540
2875,1005,499
2876,1009,505
2877,1012,511
2878,1017,520
2879,1020,532
2880,1024,544
2881,,
2882,,
2883,947,540
2884,,
2885,,
2886,,
2887,1245,530
2888,1239,519
2889,919,534
2890,,
2891,915,544
2892,,
2893,,
2894,,
2895,,
2896,,
2897,,
2898,1111,580
2899,1115,575
2900,889,546
2901,886,543
2902,886,540
2903,882,539
2904,961,744
2905,1156,576
2906,1163,583
2907,1168,592
2908,871,531
2909,1269,528
2910,1199,635
2911,,
2912,922,547
2913,1272,528
2914,1095,528
2915,1074,511
2916,1057,497
2917,849,539
2918,1033,484
2919,1023,478
2920,840,546
2921,839,545
2922,1000,478
2923,996,480
2924,988,481
2925,984,485
2926,979,489
2927,822,543
2928,,
2929,,
2930,816,531
2931,967,513
2932,,
2933,,
2934,815,519
2935,,
2936,,
2937,819,511
2938,,
2939,820,508
2940,,
2941,,
2942,,
2943,,
2944,602,810
2945,1005,541
2946,1338,540
2947,598,807
2948,600,809
2949,,
2950,833,520
2951,833,521
2952,833,524
2953,1218,538
2954,838,532
2955,926,514
2956,835,538
2957,839,542
2958,921,504
2959,918,502
2960,916,498
2961,913,498
2962,910,496
2963,909,496
2964,904,496
2965,902,497
2966,900,501
2967,895,504
2968,892,507
2969,889,513
2970,886,520
2971,879,528
2972,877,540
2973,872,552
2974,,
2975,,
2976,930,528
2977,,
2978,789,685
2979,931,527
2980,824,707
2981,820,721
2982,813,701
2983,811,691
2984,805,673
2985,802,666
2986,,
2987,,
2988,1248,550
2989,,
2990,1321,546
2991,,
2992,,
2993,891,559
2994,912,547
2995,931,541
2996,1322,550
2997,,
2998,963,537
2999,975,542
3000,982,539
3001,988,542
3002,1270,529
3003,1002,550
3004,1006,555
3005,1009,559
3006,1012,564
3007,1014,568
3008,1017,574
3009,1021,582
3010,1260,524
3011,1024,596
3012,1027,605
3013,1029,592
3014,1029,585
3015,1033,574
3016,,
3017,,
3018,1036,559
3019,930,539
3020,930,541
3021,1312,528
3022,1042,547
3023,1330,545
3024,1219,532
3025,,
3026,,
3027,1370,536
3028,1240,526
3029,,
3030,1048,546
3031,1048,541
3032,1218,540
3033,,
3034,1050,528
3035,1050,525
3036,1654,478
3037,1050,517
3038,1227,528
3039,1054,510
3040,1237,527
3041,1054,505
3042,1054,501
3043,1057,499
3044,1058,497
3045,1059,495
3046,1060,492
3047,1062,490
3048,1063,490
3049,1066,490
3050,1068,490
3051,1070,491
3052,1071,492
3053,1072,493
3054,1075,495
3055,1252,530
3056,1083,502
3057,1084,506
3058,1087,511
3059,1090,517
3060,1094,524
3061,1099,534
3062,1102,540
3063,1108,550
3064,1109,560
3065,1117,579
3066,986,554
3067,933,539
3068,927,537
3069,,
3070,1265,527
3071,,
3072,933,543
3073,936,543
3074,,
3075,938,543
3076,1273,529
3077,,
3078,,
3079,,
3080,1421,548
3081,943,541
3082,1285,731
3083,,
3084,,
3085,,
3086,,
3087,,
3088,1177,538
3089,1654,478
3090,1146,502
3091,1132,493
3092,1124,487
3093,1114,481
3094,1107,478
3095,1101,480
3096,1094,478
3097,1089,480
3098,1084,481
3099,1080,484
3100,1077,489
3101,1074,492
3102,1069,496
3103,1068,501
3104,1063,505
3105,1059,508
3106,1058,517
3107,1056,522
3108,1054,529
3109,,
3110,,
3111,1201,528
3112,1200,526
3113,1437,543
3114,,
3115,1435,549
3116,,
3117,,
3118,,
3119,938,526
3120,,
3121,967,547
3122,934,529
3123,,
3124,,
3125,,
3126,1382,545
3127,,
3128,,
3129,,
3130,1020,520
3131,1217,527
3132,1218,527
3133,1220,529
3134,,
3135,,
3136,1224,530
3137,1225,529
3138,1306,525
3139,,
3140,1501,547
3141,986,528
3142,,
3143,,
3144,,
3145,1540,550
3146,,
3147,1237,526
3148,1297,529
3149,,
3150,,
3151,,
3152,,
3153,1243,527
3154,,
3155,,
3156,,
3157,1286,527
3158,,
3159,,
3160,1250,524
3161,,
3162,,
3163,,
3164,1278,528
3165,,
3166,1669,547
3167,1259,527
3168,,
3169,1665,540
3170,,
3171,970,528
3172,,
3173,1265,530
3174,,
3175,,
3176,,
3177,952,528
3178,,
3179,,
3180,1278,528
3181,,
3182,,
3183,1254,528
3184,,
3185,1648,547
3186,1251,529
3187,,
3188,,
3189,,
3190,1289,526
3191,1027,544
3192,,
3193,1032,543
3194,1036,543
3195,1339,532
3196,1239,528
3197,987,571
3198,,
3199,1236,530
3200,,
3201,,
3202,,
3203,,
3204,,
3205,1221,525
3206,1227,528
3207,,
3208,,
3209,,
3210,,
3211,1218,540
3212,,
3213,,
3214,,
3215,1221,539
3216,661,795
3217,661,796
3218,,
3219,1221,540
3220,735,781
3221,,
3222,,
3223,,
3224,,
3225,,
3226,,
3227,1236,534
3228,1300,528
3229,1301,527
3230,,
3231,,
3232,,
3233,945,520
3234,946,513
3235,943,507
3236,941,498
3237,942,491
3238,940,484
3239,940,478
3240,939,472
3241,939,469
3242,1287,529
3243,934,460
3244,936,455
3245,934,453
3246,932,449
3247,931,447
3248,930,446
3249,928,445
3250,927,445
3251,925,445
3252,,
3253,1271,530
3254,922,453
3255,919,456
3256,919,459
3257,915,468
3258,915,475
3259,913,484
3260,1262,525
3261,909,509
3262,907,523
3263,904,540
3264,903,556
3265,901,577
3266,898,601
3267,1203,529
3268,891,657
3269,888,688
3270,885,726
3271,1246,529
3272,880,700
3273,880,684
3274,1245,526
3275,1241,525
3276,1242,526
3277,873,616
3278,871,603
3279,803,923
3280,865,579
3281,862,568
3282,859,561
3283,853,552
3284,854,548
3285,1218,540
3286,1227,531
3287,919,538
3288,842,548
3289,835,555
3290,832,564
3291,1222,529
3292,,
3293,1222,541
3294,898,445
3295,909,429
3296,919,415
3297,929,410
3298,934,403
3299,940,400
3300,1017,538
3301,951,402
3302,1024,532
3303,1027,531
3304,964,409
3305,1033,528
3306,1036,528
3307,973,424
3308,976,430
3309,979,436
3310,981,442
3311,984,448
3312,986,455
3313,987,460
3314,1056,533
3315,1056,537
3316,996,482
3317,1065,539
3318,1000,499
3319,1000,508
3320,1001,513
3321,1005,520
3322,1360,522
3323,,
3324,1003,553
3325,1364,535
3326,,
3327,,
3328,,
3329,,
3330,,
3331,1277,530
3332,1311,547
3333,964,519
3334,958,512
3335,948,505
3336,913,533
3337,954,555
3338,758,731
3339,913,481
3340,904,477
3341,1289,528
3342,885,466
3343,873,463
3344,865,459
3345,966,550
3346,841,452
3347,1240,533
3348,817,445
3349,806,443
3350,792,441
3351,779,441
3352,766,441
3353,751,441
3354,1312,538
3355,1201,529
3356,706,445
3357,688,448
3358,673,453
3359,655,457
3360,636,462
3361,617,470
3362,596,479
3363,573,488
3364,550,498
3365,527,509
3366,501,525
3367,472,540
3368,444,554
3369,944,521
3370,383,595
3371,1218,528
3372,1219,528
3373,,
3374,1485,549
3375,1306,529
3376,,
3377,1069,543
3378,1072,538
3379,,
3380,1223,536
3381,1083,533
3382,897,543
3383,896,541
3384,,
3385,,
3386,,
3387,1237,528
3388,1109,533
3389,,
3390,1222,538
3391,869,543
3392,864,538
3393,866,540
3394,,
3395,1245,525
3396,,
3397,847,527
3398,846,531
3399,50,565
3400,841,531
3401,223,550
3402,80,716
3403,341,543
3404,1252,526
3405,430,538
3406,468,540
3407,500,539
3408,1278,528
3409,556,541
3410,948,582
3411,601,544
3412,622,547
3413,640,550
3414,658,552
3415,1104,514
3416,687,556
3417,,
3418,,
3419,723,567
3420,735,570
3421,745,574
3422,755,577
3423,766,581
3424,1006,531
3425,780,588
3426,791,595
3427,765,538
3428,913,547
3429,807,588
3430,813,582
3431,1252,526
3432,822,576
3433,827,573
3434,832,570
3435,1003,529
3436,1002,529
3437,1245,529
3438,846,564
3439,850,565
3440,989,521
3441,1100,537
3442,1334,542
3443,1233,525
3444,866,574
3445,864,568
3446,864,560
3447,862,555
3448,860,548
3449,859,545
3450,857,539
3451,,
3452,850,529
3453,851,525
3454,849,522
3455,1220,539
3456,844,514
3457,842,512
3458,840,511
3459,837,511
3460,836,509
3461,832,508
3462,829,510
3463,979,528
3464,824,512
3465,1354,529
3466,820,519
3467,818,523
3468,1360,538
3469,978,538
3470,808,542
3471,804,547
3472,800,554
3473,796,568
3474,793,579
3475,787,592
3476,785,609
3477,778,624
3478,775,643
3479,1308,538
3480,1304,530
3481,760,667
3482,759,655
3483,1385,549
3484,1295,530
3485,1539,546
3486,743,625
3487,1753,850
3488,1754,851
3489,729,613
3490,724,610
3491,1639,708
3492,714,614
3493,709,616
3494,703,619
3495,699,622
3496,694,634
3497,1276,529
3498,681,654
3499,1485,540
3500,666,685
3501,1189,528
3502,655,722
3503,1267,526
3504,718,670
3505,754,636
3506,686,716
3507,814,585
3508,1260,526
3509,725,690
3510,870,544
3511,883,538
3512,1253,524
3513,1426,528
3514,1316,512
3515,1324,514
3516,1427,527
3517,1247,529
3518,1245,530
3519,1243,528
3520,1245,528
3521,1241,530
3522,1192,528
3523,1435,537
3524,1239,526
3525,,
3526,1237,525
3527,1237,525
3528,1237,544
3529,983,575
3530,987,579
3531,986,588
3532,991,596
3533,991,587
3534,991,582
3535,993,576
3536,993,570
3537,994,562
3538,996,561
3539,995,554
3540,1542,543
3541,996,530
3542,1218,528
3543,1561,540
3544,1569,540
3545,,
3546,1584,538
3547,1591,540
3548,,
3549,,
3550,,
3551,1621,546
3552,1624,549
3553,1236,528
3554,,
3555,992,518
3556,1308,540
3557,,
3558,986,515
3559,987,517
3560,,
3561,,
3562,984,525
3563,1248,530
3564,,
3565,,
3566,1122,540
3567,,
3568,1131,543
3569,,
3570,976,592
3571,977,608
3572,975,628
3573,975,648
3574,974,673
3575,972,690
3576,971,675
3577,971,665
3578,968,656
3579,963,648
3580,961,640
3581,959,632
3582,1199,530
3583,952,622
3584,1272,530
3585,915,544
3586,911,542
3587,1160,542
3588,,
3589,1239,528
3590,950,593
3591,952,582
3592,1132,531
3593,895,534
3594,1119,532
3595,,
3596,1302,525
3597,1313,524
3598,,
3599,1091,530
3600,1339,527
3601,1081,534
3602,,
3603,,
3604,1065,540
3605,1059,544
3606,988,604
3607,993,613
3608,1218,526
3609,1002,627
3610,1003,621
3611,1006,616
3612,1008,610
3613,1224,528
3614,1012,604
3615,1016,602
3616,1017,600
3617,1020,600
3618,1489,547
3619,1024,601
3620,1026,603
3621,1027,604
3622,839,518
3623,836,515
3624,1033,614
3625,1037,620
3626,834,508
3627,1040,632
3628,831,503
3629,1301,519
3630,829,503
3631,1050,623
3632,1052,620
3633,1056,621
3634,1248,526
3635,1060,619
3636,1063,619
3637,1310,527
3638,1068,621
3639,1072,627
3640,1075,632
3641,816,507
3642,814,509
3643,1081,638
3644,1084,634
3645,1087,634
